flight_id,airline,source,destination,departure_time,arrival_time,overnight_adjusted,duration_minutes,route,departure_date,departure_hour,duration_band,anomaly_type,has_anomaly,flight_schedule_key
SJ146,Spicejet,HYD,BLR,2026-04-19 22:37:41,2026-04-20 00:33:41,False,116,HYD - BLR,2026-04-19,22,91 to 180 min,,False,be509c634964c5433735
UK041,Vistara,HYD,MAA,2026-04-19 22:37:41,2026-04-19 23:44:41,False,67,HYD - MAA,2026-04-19,22,Up to 90 min,,False,287cad39e3fcc2518d94
6F075,IndiGo,BOM,CCU,2026-04-19 22:20:41,2026-04-20 03:02:41,False,282,BOM - CCU,2026-04-19,22,181 to 300 min,,False,5715e2c2cdb5efb52a9c
SJ020,Spicejet,BLR,BOM,2026-04-19 22:18:41,2026-04-20 02:27:41,False,249,BLR - BOM,2026-04-19,22,181 to 300 min,,False,e21f2ba013bf1e2ff8d1
SJ099,Spicejet,MAA,BLR,2026-04-19 22:14:41,2026-04-20 00:34:41,False,140,MAA - BLR,2026-04-19,22,91 to 180 min,,False,b997a8feae3c8544c1c3
6F078,IndiGo,BOM,CCU,2026-04-19 22:04:41,2026-04-19 23:37:41,False,93,BOM - CCU,2026-04-19,22,91 to 180 min,,False,1eeb4d15dded03bbd5b8
UK219,Vistara,BOM,HYD,2026-04-19 22:03:41,2026-04-20 02:21:41,False,258,BOM - HYD,2026-04-19,22,181 to 300 min,,False,33f2161df1c72324eef7
UK223,Vistara,CCU,DEL,2026-04-19 21:58:41,2026-04-19 22:30:41,False,32,CCU - DEL,2026-04-19,21,Up to 90 min,Short duration under 45 minutes,True,fc43e1def08e4841cb49
UK227,Vistara,BOM,HYD,2026-04-19 21:57:41,2026-04-20 01:47:41,False,230,BOM - HYD,2026-04-19,21,181 to 300 min,,False,9360f14d197835fae618
6F260,IndiGo,CCU,DEL,2026-04-19 21:51:41,2026-04-20 01:14:41,False,203,CCU - DEL,2026-04-19,21,181 to 300 min,,False,3de801bc7d353c6fd421
AI096,Air India,CCU,DEL,2026-04-19 21:48:41,2026-04-20 02:46:41,False,298,CCU - DEL,2026-04-19,21,181 to 300 min,,False,79f85bba1c7458818d5f
6F022,IndiGo,MAA,BLR,2026-04-19 21:46:41,2026-04-20 02:05:41,False,259,MAA - BLR,2026-04-19,21,181 to 300 min,,False,5fe429f25c7738906619
6F237,IndiGo,HYD,MAA,2026-04-19 21:41:41,2026-04-20 00:44:41,False,183,HYD - MAA,2026-04-19,21,181 to 300 min,,False,eba7421a9f55d2c4e345
UK146,Vistara,BOM,MAA,2026-04-19 21:40:41,2026-04-20 00:08:41,False,148,BOM - MAA,2026-04-19,21,91 to 180 min,,False,57bdae0552c3f7ec6822
SJ015,Spicejet,BOM,CCU,2026-04-19 21:40:41,2026-04-19 22:52:41,False,72,BOM - CCU,2026-04-19,21,Up to 90 min,,False,b403614d2470629d64b1
AI108,Air India,BLR,CCU,2026-04-19 21:32:41,2026-04-20 00:17:41,False,165,BLR - CCU,2026-04-19,21,91 to 180 min,,False,66e0f3e83942fef404dd
UK020,Vistara,MAA,BLR,2026-04-19 21:23:41,2026-04-19 22:38:41,False,75,MAA - BLR,2026-04-19,21,Up to 90 min,,False,427068db6f5e71313281
6F113,IndiGo,BOM,CCU,2026-04-19 21:04:41,2026-04-20 01:30:41,False,266,BOM - CCU,2026-04-19,21,181 to 300 min,,False,76f89741f8148377eb45
6F112,IndiGo,HYD,DEL,2026-04-19 21:00:41,2026-04-19 23:16:41,False,136,HYD - DEL,2026-04-19,21,91 to 180 min,,False,fc4632cc5090028ea8b2
6F246,IndiGo,HYD,DEL,2026-04-19 21:00:41,2026-04-19 23:16:41,False,136,HYD - DEL,2026-04-19,21,91 to 180 min,,False,6fd845778cb88ca9d149
UK158,Vistara,BOM,MAA,2026-04-19 20:49:41,2026-04-19 21:22:41,False,33,BOM - MAA,2026-04-19,20,Up to 90 min,Short duration under 45 minutes,True,1cc1438d4ea57c22ff39
UK159,Vistara,CCU,BLR,2026-04-19 20:45:41,2026-04-19 23:32:41,False,167,CCU - BLR,2026-04-19,20,91 to 180 min,,False,e10c50b30f77c4e85750
UK084,Vistara,MAA,DEL,2026-04-19 20:44:41,2026-04-20 00:20:41,False,216,MAA - DEL,2026-04-19,20,181 to 300 min,,False,6931044f57957af80789
SJ206,Spicejet,DEL,CCU,2026-04-19 20:43:41,2026-04-20 01:21:41,False,278,DEL - CCU,2026-04-19,20,181 to 300 min,,False,5f8d962c5d952a48c4eb
UK044,Vistara,BLR,BOM,2026-04-19 20:31:41,2026-04-19 23:29:41,False,178,BLR - BOM,2026-04-19,20,91 to 180 min,,False,1316fa8bfd5ed79c82df
SJ036,Spicejet,DEL,HYD,2026-04-19 20:24:41,2026-04-19 23:54:41,False,210,DEL - HYD,2026-04-19,20,181 to 300 min,,False,6b5062f87a63e7715049
6F176,IndiGo,CCU,DEL,2026-04-19 20:23:42,2026-04-19 23:23:42,False,180,CCU - DEL,2026-04-19,20,91 to 180 min,,False,def76b276104d0f43d63
6F148,IndiGo,CCU,BOM,2026-04-19 20:23:41,2026-04-19 22:30:41,False,127,CCU - BOM,2026-04-19,20,91 to 180 min,,False,ea65d6ccdc51ea3c7191
6F202,IndiGo,HYD,BLR,2026-04-19 20:18:41,2026-04-19 23:48:41,False,210,HYD - BLR,2026-04-19,20,181 to 300 min,,False,3436b4c184e8d374282f
6F071,IndiGo,DEL,CCU,2026-04-19 20:18:41,2026-04-20 00:31:41,False,253,DEL - CCU,2026-04-19,20,181 to 300 min,,False,c2cac973d4a14dc95f0a
AI105,Air India,CCU,DEL,2026-04-19 20:16:41,2026-04-19 22:03:41,False,107,CCU - DEL,2026-04-19,20,91 to 180 min,,False,2434c5e2a6d114434e17
AI241,Air India,HYD,BLR,2026-04-19 20:11:41,2026-04-19 22:18:41,False,127,HYD - BLR,2026-04-19,20,91 to 180 min,,False,796aa2f4a0c821f77766
SJ162,Spicejet,DEL,HYD,2026-04-19 20:11:41,2026-04-19 22:30:41,False,139,DEL - HYD,2026-04-19,20,91 to 180 min,,False,0f46c9f5910632a124b8
6F003,IndiGo,HYD,BOM,2026-04-19 20:06:41,2026-04-19 23:13:41,False,187,HYD - BOM,2026-04-19,20,181 to 300 min,,False,28b5cd22d84a00ff7227
6F249,IndiGo,HYD,BOM,2026-04-19 20:06:41,2026-04-19 23:13:41,False,187,HYD - BOM,2026-04-19,20,181 to 300 min,,False,f4a0701bec58f467d4f2
AI237,Air India,BOM,CCU,2026-04-19 19:58:41,2026-04-19 23:13:41,False,195,BOM - CCU,2026-04-19,19,181 to 300 min,,False,b2ef9f3e84598144c1f6
SJ134,Spicejet,BOM,CCU,2026-04-19 19:58:41,2026-04-20 00:15:41,False,257,BOM - CCU,2026-04-19,19,181 to 300 min,,False,56395b5806721f433c3b
AI071,Air India,BOM,MAA,2026-04-19 19:55:41,2026-04-19 22:58:41,False,183,BOM - MAA,2026-04-19,19,181 to 300 min,,False,2f836e849a93a91f2330
6F118,IndiGo,CCU,HYD,2026-04-19 19:52:41,2026-04-19 21:01:41,False,69,CCU - HYD,2026-04-19,19,Up to 90 min,,False,140999e4755f63e0806b
6F014,IndiGo,DEL,MAA,2026-04-19 19:42:41,2026-04-19 23:15:41,False,213,DEL - MAA,2026-04-19,19,181 to 300 min,,False,24661c7c62164e280073
6F065,IndiGo,MAA,BLR,2026-04-19 19:40:41,2026-04-19 22:23:41,False,163,MAA - BLR,2026-04-19,19,91 to 180 min,,False,42d4a752347be98b4b0f
6F271,IndiGo,HYD,MAA,2026-04-19 19:33:41,2026-04-19 22:52:41,False,199,HYD - MAA,2026-04-19,19,181 to 300 min,,False,ed59a97bc77c7fa63abe
SJ070,Spicejet,MAA,CCU,2026-04-19 18:55:41,2026-04-19 20:48:41,False,113,MAA - CCU,2026-04-19,18,91 to 180 min,,False,c465ca06dd2ed98d9d29
6F007,IndiGo,HYD,MAA,2026-04-19 18:55:41,2026-04-19 19:54:41,False,59,HYD - MAA,2026-04-19,18,Up to 90 min,,False,570291d730690bf38f2c
UK007,Vistara,DEL,HYD,2026-04-19 18:50:41,2026-04-19 21:04:41,False,134,DEL - HYD,2026-04-19,18,91 to 180 min,,False,eb2cd2a04299ac3deb40
SJ192,Spicejet,HYD,BOM,2026-04-19 18:45:42,2026-04-19 23:45:42,True,300,HYD - BOM,2026-04-19,18,181 to 300 min,Arrival date corrected for overnight flight,True,5cf9668ece63f26ea9f0
AI097,Air India,HYD,MAA,2026-04-19 18:42:41,2026-04-19 23:34:41,False,292,HYD - MAA,2026-04-19,18,181 to 300 min,,False,40767374507cc170e856
6F256,IndiGo,BOM,CCU,2026-04-19 18:40:41,2026-04-19 19:13:41,False,33,BOM - CCU,2026-04-19,18,Up to 90 min,Short duration under 45 minutes,True,888f74fe762d663437d3
UK047,Vistara,BLR,HYD,2026-04-19 18:40:41,2026-04-19 22:45:41,False,245,BLR - HYD,2026-04-19,18,181 to 300 min,,False,eb818415ab72ec132f02
AI024,Air India,MAA,BOM,2026-04-19 18:38:41,2026-04-19 19:45:41,False,67,MAA - BOM,2026-04-19,18,Up to 90 min,,False,6b89218cf3e9faca933e
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41,2026-04-19 22:58:41,False,264,CCU - DEL,2026-04-19,18,181 to 300 min,,False,9a510063acf03334d6d8
SJ163,Spicejet,DEL,HYD,2026-04-19 18:32:41,2026-04-19 23:08:41,False,276,DEL - HYD,2026-04-19,18,181 to 300 min,,False,c99c72fb568fc675b59d
SJ208,Spicejet,DEL,HYD,2026-04-19 18:32:41,2026-04-19 19:33:41,False,61,DEL - HYD,2026-04-19,18,Up to 90 min,,False,0f870eede7015b804c10
SJ221,Spicejet,MAA,HYD,2026-04-19 18:31:41,2026-04-19 23:17:41,False,286,MAA - HYD,2026-04-19,18,181 to 300 min,,False,aaa591e130159e9b812b
SJ084,Spicejet,HYD,MAA,2026-04-19 18:31:41,2026-04-19 19:30:41,False,59,HYD - MAA,2026-04-19,18,Up to 90 min,,False,e08d21ba3a8a0289fb1d
6F127,IndiGo,HYD,BOM,2026-04-19 18:27:41,2026-04-19 22:28:41,False,241,HYD - BOM,2026-04-19,18,181 to 300 min,,False,4e8ff55dd8b0f2785046
AI122,Air India,BOM,CCU,2026-04-19 18:25:41,2026-04-19 22:36:41,False,251,BOM - CCU,2026-04-19,18,181 to 300 min,,False,32c113c194d305c20cfd
AI139,Air India,HYD,MAA,2026-04-19 18:23:41,2026-04-19 19:24:41,False,61,HYD - MAA,2026-04-19,18,Up to 90 min,,False,72d8d6bc3e8155c081bf
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41,2026-04-19 23:08:41,False,286,MAA - DEL,2026-04-19,18,181 to 300 min,,False,aa3d716efe94d18b61ee
AI149,Air India,BOM,HYD,2026-04-19 18:19:41,2026-04-19 21:36:41,False,197,BOM - HYD,2026-04-19,18,181 to 300 min,,False,c7177ab67e2aeee854c0
SJ243,Spicejet,BLR,DEL,2026-04-19 18:17:41,2026-04-19 23:03:41,False,286,BLR - DEL,2026-04-19,18,181 to 300 min,,False,e68323376c90859210cc
AI053,Air India,CCU,DEL,2026-04-19 18:04:41,2026-04-19 22:19:41,False,255,CCU - DEL,2026-04-19,18,181 to 300 min,,False,57ca6df61e9f22148c2e
UK061,Vistara,BLR,BOM,2026-04-19 17:58:41,2026-04-19 19:48:41,False,110,BLR - BOM,2026-04-19,17,91 to 180 min,,False,0f8d294ff01731a1abd3
SJ004,Spicejet,MAA,DEL,2026-04-19 17:52:41,2026-04-19 21:01:41,False,189,MAA - DEL,2026-04-19,17,181 to 300 min,,False,8320093437db984dc4a1
AI173,Air India,HYD,DEL,2026-04-19 17:36:41,2026-04-19 22:27:41,False,291,HYD - DEL,2026-04-19,17,181 to 300 min,,False,aa80b51a4a74913cb38a
6F085,IndiGo,HYD,MAA,2026-04-19 17:32:41,2026-04-19 19:32:42,False,120,HYD - MAA,2026-04-19,17,91 to 180 min,,False,602d6e9a05ef03d4cab2
AI252,Air India,HYD,DEL,2026-04-19 17:30:41,2026-04-19 21:54:41,False,264,HYD - DEL,2026-04-19,17,181 to 300 min,,False,460d77cea008515e4d72
SJ109,Spicejet,BOM,DEL,2026-04-19 17:24:41,2026-04-19 20:28:41,False,184,BOM - DEL,2026-04-19,17,181 to 300 min,,False,40ba160bfbe594f68211
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41,2026-04-19 20:18:41,False,174,BOM - DEL,2026-04-19,17,91 to 180 min,,False,57ac6edd2c9120a1266b
6F125,IndiGo,BOM,CCU,2026-04-19 17:09:41,2026-04-19 21:13:41,False,244,BOM - CCU,2026-04-19,17,181 to 300 min,,False,96651cd970cb0be29a5e
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41,2026-04-19 18:30:41,False,83,BLR - CCU,2026-04-19,17,Up to 90 min,,False,8979deb364df9fede2e6
AI110,Air India,BOM,CCU,2026-04-19 17:07:41,2026-04-19 22:00:41,False,293,BOM - CCU,2026-04-19,17,181 to 300 min,,False,95913f4f8d53cd165722
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41,2026-04-19 18:11:41,False,67,CCU - HYD,2026-04-19,17,Up to 90 min,,False,2add59e47ff328d24235
6F128,IndiGo,HYD,DEL,2026-04-19 16:56:41,2026-04-19 18:03:41,False,67,HYD - DEL,2026-04-19,16,Up to 90 min,,False,75e29928423767412559
6F224,IndiGo,DEL,MAA,2026-04-19 16:53:41,2026-04-19 18:52:41,False,119,DEL - MAA,2026-04-19,16,91 to 180 min,,False,19c91e2e7e047e35f8a8
SJ130,Spicejet,BOM,DEL,2026-04-19 16:53:41,2026-04-19 20:53:41,False,240,BOM - DEL,2026-04-19,16,181 to 300 min,,False,91c80cc03d37b1b17bac
AI224,Air India,DEL,HYD,2026-04-19 16:51:41,2026-04-19 21:36:41,False,285,DEL - HYD,2026-04-19,16,181 to 300 min,,False,b0a322a36530f4beba55
SJ182,Spicejet,CCU,BOM,2026-04-19 16:48:41,2026-04-19 17:36:41,False,48,CCU - BOM,2026-04-19,16,Up to 90 min,,False,873418b6da361afa3920
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41,2026-04-19 21:10:41,False,264,BOM - HYD,2026-04-19,16,181 to 300 min,,False,68343ec61fddb77961f1
AI161,Air India,CCU,BOM,2026-04-19 16:40:41,2026-04-19 19:40:41,False,180,CCU - BOM,2026-04-19,16,91 to 180 min,,False,c47f4199715209dd3b10
6F206,IndiGo,DEL,BOM,2026-04-19 16:39:41,2026-04-19 20:59:41,False,260,DEL - BOM,2026-04-19,16,181 to 300 min,,False,677b48bfb34f7001c3a9
SJ204,Spicejet,CCU,DEL,2026-04-19 16:34:41,2026-04-19 18:15:41,False,101,CCU - DEL,2026-04-19,16,91 to 180 min,,False,e72c2d0c481e7f8d5f4c
AI206,Air India,CCU,MAA,2026-04-19 16:30:41,2026-04-19 20:01:41,False,211,CCU - MAA,2026-04-19,16,181 to 300 min,,False,91bbf1b6abee0094ff2f
6F140,IndiGo,CCU,HYD,2026-04-19 16:30:41,2026-04-19 18:21:41,False,111,CCU - HYD,2026-04-19,16,91 to 180 min,,False,1190c2c6b410a58d48ab
6F253,IndiGo,MAA,BLR,2026-04-19 16:26:41,2026-04-19 18:24:41,False,118,MAA - BLR,2026-04-19,16,91 to 180 min,,False,67d77b0df24920e88289
SJ203,Spicejet,DEL,HYD,2026-04-19 16:22:41,2026-04-19 18:27:41,False,125,DEL - HYD,2026-04-19,16,91 to 180 min,,False,5f6dda8390b7f3052179
SJ161,Spicejet,MAA,BLR,2026-04-19 16:22:41,2026-04-19 17:04:41,False,42,MAA - BLR,2026-04-19,16,Up to 90 min,Short duration under 45 minutes,True,62c07e5c691a78fa14e5
AI098,Air India,HYD,MAA,2026-04-19 16:01:41,2026-04-19 18:11:41,False,130,HYD - MAA,2026-04-19,16,91 to 180 min,,False,ffa5006f5f4bedcaad00
AI168,Air India,DEL,CCU,2026-04-19 15:50:41,2026-04-19 20:20:41,False,270,DEL - CCU,2026-04-19,15,181 to 300 min,,False,0d8a1d556c35f9834372
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41,2026-04-19 18:53:41,False,184,DEL - BLR,2026-04-19,15,181 to 300 min,,False,81d21d789c992b5822a9
AI085,Air India,DEL,HYD,2026-04-19 15:45:41,2026-04-19 20:33:41,False,288,DEL - HYD,2026-04-19,15,181 to 300 min,,False,d974a874598c9df2d5b3
AI076,Air India,BLR,BOM,2026-04-19 15:37:41,2026-04-19 16:12:41,False,35,BLR - BOM,2026-04-19,15,Up to 90 min,Short duration under 45 minutes,True,8f5cc85824b1ed10d450
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41,2026-04-19 19:43:41,False,247,MAA - BLR,2026-04-19,15,181 to 300 min,,False,671b0cae60c50e0ca5b9
6F038,IndiGo,HYD,MAA,2026-04-19 15:36:41,2026-04-19 19:33:41,False,237,HYD - MAA,2026-04-19,15,181 to 300 min,,False,d1d8d23155c78043b541
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41,2026-04-19 20:13:41,False,287,HYD - DEL,2026-04-19,15,181 to 300 min,,False,2381d4d865f7d49801e0
SJ013,Spicejet,DEL,MAA,2026-04-19 15:25:41,2026-04-19 19:54:41,False,269,DEL - MAA,2026-04-19,15,181 to 300 min,,False,863f49f4d552456ffb94
AI039,Air India,MAA,BLR,2026-04-19 15:24:41,2026-04-19 18:56:41,False,212,MAA - BLR,2026-04-19,15,181 to 300 min,,False,602f18fe6f07fe3e61c8
AI248,Air India,CCU,DEL,2026-04-19 15:17:41,2026-04-19 16:35:41,False,78,CCU - DEL,2026-04-19,15,Up to 90 min,,False,302f8402c048c092e837
6F199,IndiGo,DEL,MAA,2026-04-19 15:15:41,2026-04-19 17:32:41,False,137,DEL - MAA,2026-04-19,15,91 to 180 min,,False,22eea6bb9f8e782a7165
AI225,Air India,BOM,BLR,2026-04-19 15:05:41,2026-04-19 16:01:41,False,56,BOM - BLR,2026-04-19,15,Up to 90 min,,False,953e80a752a575f3ec7d
SJ028,Spicejet,CCU,BOM,2026-04-19 15:04:41,2026-04-19 19:32:41,False,268,CCU - BOM,2026-04-19,15,181 to 300 min,,False,de2f2e44de1ebf3a5baa
SJ012,Spicejet,HYD,BLR,2026-04-19 15:01:41,2026-04-19 16:12:41,False,71,HYD - BLR,2026-04-19,15,Up to 90 min,,False,9d8b81ec483309767985
SJ131,Spicejet,MAA,HYD,2026-04-19 15:00:41,2026-04-19 16:07:41,False,67,MAA - HYD,2026-04-19,15,Up to 90 min,,False,b4560dfdaa812d5757ea
AI010,Air India,BOM,HYD,2026-04-19 15:00:41,2026-04-19 19:48:41,False,288,BOM - HYD,2026-04-19,15,181 to 300 min,,False,59426f7c9b701d01e4f9
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41,2026-04-19 16:43:41,False,105,BOM - HYD,2026-04-19,14,91 to 180 min,,False,140210c24a9b1c1c960a
SJ038,Spicejet,BLR,DEL,2026-04-19 14:57:41,2026-04-19 17:46:41,False,169,BLR - DEL,2026-04-19,14,91 to 180 min,,False,643cafef66d50cc7e0c6
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41,2026-04-19 16:24:41,False,98,BLR - DEL,2026-04-19,14,91 to 180 min,,False,fae90bffaf6fcb5800b8
AI036,Air India,BOM,CCU,2026-04-19 14:45:41,2026-04-19 16:16:41,False,91,BOM - CCU,2026-04-19,14,91 to 180 min,,False,9d800528d9ea48381e3a
AI100,Air India,CCU,BOM,2026-04-19 14:42:41,2026-04-19 18:22:41,False,220,CCU - BOM,2026-04-19,14,181 to 300 min,,False,b34ef91dd0f0fd28815a
SJ215,Spicejet,CCU,DEL,2026-04-19 14:37:41,2026-04-19 16:12:41,False,95,CCU - DEL,2026-04-19,14,91 to 180 min,,False,abbd6584642a92f7cd1a
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41,2026-04-19 18:37:41,False,243,MAA - HYD,2026-04-19,14,181 to 300 min,,False,7aca10da6da64bb2381d
SJ173,Spicejet,CCU,HYD,2026-04-19 14:27:41,2026-04-19 16:09:41,False,102,CCU - HYD,2026-04-19,14,91 to 180 min,,False,6b3037f31b67afb9c3e0
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41,2026-04-19 19:15:41,False,290,DEL - HYD,2026-04-19,14,181 to 300 min,,False,0b89697bce4eb6bc0fe0
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41,2026-04-19 18:44:41,False,266,CCU - DEL,2026-04-19,14,181 to 300 min,,False,0d059a0bdeddb24fdbee
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41,2026-04-19 19:03:41,False,288,DEL - MAA,2026-04-19,14,181 to 300 min,,False,6da3fad47ea005159a22
SJ107,Spicejet,BOM,MAA,2026-04-19 14:10:41,2026-04-19 18:38:41,False,268,BOM - MAA,2026-04-19,14,181 to 300 min,,False,2c5d00e236743340f47c
AI073,Air India,BOM,BLR,2026-04-19 14:08:41,2026-04-19 16:10:41,False,122,BOM - BLR,2026-04-19,14,91 to 180 min,,False,ba9db76b6c420da6c3bc
SJ187,Spicejet,MAA,BLR,2026-04-19 14:07:41,2026-04-19 17:30:41,False,203,MAA - BLR,2026-04-19,14,181 to 300 min,,False,8e4da8d4829c26212bf0
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41,2026-04-19 17:04:41,False,198,MAA - BOM,2026-04-19,13,181 to 300 min,,False,8e08ee2e3a9175e3813c
SJ063,Spicejet,MAA,BOM,2026-04-19 13:38:41,2026-04-19 15:23:41,False,105,MAA - BOM,2026-04-19,13,91 to 180 min,,False,1fba08c3696528bee117
SJ062,Spicejet,BLR,HYD,2026-04-19 13:37:41,2026-04-19 17:06:41,False,209,BLR - HYD,2026-04-19,13,181 to 300 min,,False,0d3c11dc4f4fd2026a44
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41,2026-04-19 18:21:41,False,285,MAA - DEL,2026-04-19,13,181 to 300 min,,False,2fcdda486ba8fd79aca3
AI181,Air India,MAA,HYD,2026-04-19 13:29:41,2026-04-19 16:55:41,False,206,MAA - HYD,2026-04-19,13,181 to 300 min,,False,60a15b139db05c5d31c2
AI003,Air India,BLR,HYD,2026-04-19 13:27:41,2026-04-19 16:55:41,False,208,BLR - HYD,2026-04-19,13,181 to 300 min,,False,d14718607103a75a22fc
6F041,IndiGo,MAA,BOM,2026-04-19 13:19:41,2026-04-19 16:48:41,False,209,MAA - BOM,2026-04-19,13,181 to 300 min,,False,d932969a673ab77dba32
6F175,IndiGo,MAA,CCU,2026-04-19 13:18:41,2026-04-19 15:13:41,False,115,MAA - CCU,2026-04-19,13,91 to 180 min,,False,a87c6d57065278509c5c
6F013,IndiGo,BOM,CCU,2026-04-19 13:15:41,2026-04-19 18:05:41,False,290,BOM - CCU,2026-04-19,13,181 to 300 min,,False,8951b0515d2decc98b1a
SJ040,Spicejet,BOM,CCU,2026-04-19 13:12:41,2026-04-19 16:44:41,False,212,BOM - CCU,2026-04-19,13,181 to 300 min,,False,e15b18c930912c4a4424
SJ016,Spicejet,HYD,CCU,2026-04-19 13:01:41,2026-04-19 16:26:41,False,205,HYD - CCU,2026-04-19,13,181 to 300 min,,False,21937f97cf47d597275b
6F135,IndiGo,MAA,HYD,2026-04-19 12:59:41,2026-04-19 13:45:41,False,46,MAA - HYD,2026-04-19,12,Up to 90 min,,False,905c0c8514911849ae9a
6F150,IndiGo,HYD,MAA,2026-04-19 12:55:41,2026-04-19 16:53:41,False,238,HYD - MAA,2026-04-19,12,181 to 300 min,,False,1bbc24663c6bb056dcd4
AI083,Air India,DEL,BOM,2026-04-19 12:54:41,2026-04-19 13:37:41,False,43,DEL - BOM,2026-04-19,12,Up to 90 min,Short duration under 45 minutes,True,4e86eacf4693f17ff09b
SJ166,Spicejet,CCU,HYD,2026-04-19 12:51:41,2026-04-19 16:18:41,False,207,CCU - HYD,2026-04-19,12,181 to 300 min,,False,7aa941b4b95bfa0fbfdf
SJ027,Spicejet,BOM,MAA,2026-04-19 12:50:41,2026-04-19 17:13:41,False,263,BOM - MAA,2026-04-19,12,181 to 300 min,,False,8b57a13d98855fd1d2c6
6F134,IndiGo,BLR,MAA,2026-04-19 12:47:41,2026-04-19 14:06:41,False,79,BLR - MAA,2026-04-19,12,Up to 90 min,,False,0931b735fd1b9e6e12bf
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41,2026-04-19 15:02:41,False,136,MAA - BLR,2026-04-19,12,91 to 180 min,,False,2b97b588a082ecbe27f4
SJ175,Spicejet,MAA,BLR,2026-04-19 12:46:41,2026-04-19 16:50:41,False,244,MAA - BLR,2026-04-19,12,181 to 300 min,,False,84ef3fcdba7bd2476f5b
AI182,Air India,HYD,DEL,2026-04-19 12:41:41,2026-04-19 17:14:41,False,273,HYD - DEL,2026-04-19,12,181 to 300 min,,False,cacd85d9b853804f919d
AI190,Air India,BOM,CCU,2026-04-19 12:38:41,2026-04-19 15:56:41,False,198,BOM - CCU,2026-04-19,12,181 to 300 min,,False,3599a198384e7d6a05c0
AI120,Air India,MAA,CCU,2026-04-19 12:12:41,2026-04-19 14:18:41,False,126,MAA - CCU,2026-04-19,12,91 to 180 min,,False,2d8cc8bee25a45accb22
6F132,IndiGo,MAA,BOM,2026-04-19 12:00:41,2026-04-19 13:00:42,False,60,MAA - BOM,2026-04-19,12,Up to 90 min,,False,d8284e7f8187cfa6f619
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41,2026-04-19 14:01:41,False,123,HYD - CCU,2026-04-19,11,91 to 180 min,,False,378d17d472a62ec4a1cc
AI045,Air India,HYD,MAA,2026-04-19 11:58:41,2026-04-19 14:37:41,False,159,HYD - MAA,2026-04-19,11,91 to 180 min,,False,9a05075321d1cf31d7d5
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41,2026-04-19 15:26:41,False,223,HYD - CCU,2026-04-19,11,181 to 300 min,,False,8f19eab005ceffebc61c
SJ238,Spicejet,MAA,BLR,2026-04-19 11:41:41,2026-04-19 15:39:41,False,238,MAA - BLR,2026-04-19,11,181 to 300 min,,False,70d13f940f11e17c7f74
AI193,Air India,MAA,HYD,2026-04-19 11:33:41,2026-04-19 16:07:41,False,274,MAA - HYD,2026-04-19,11,181 to 300 min,,False,50713045d6e7ff1b352c
6F001,IndiGo,HYD,BOM,2026-04-19 11:33:41,2026-04-19 13:08:41,False,95,HYD - BOM,2026-04-19,11,91 to 180 min,,False,1a25384490b2f796cf67
6F211,IndiGo,MAA,BLR,2026-04-19 11:29:41,2026-04-19 16:20:41,False,291,MAA - BLR,2026-04-19,11,181 to 300 min,,False,f4d82a58b7110d8b4bc6
SJ199,Spicejet,HYD,BOM,2026-04-19 11:29:41,2026-04-19 13:59:41,False,150,HYD - BOM,2026-04-19,11,91 to 180 min,,False,2863632145ac48507a1e
SJ050,Spicejet,HYD,CCU,2026-04-19 11:24:41,2026-04-19 12:03:41,False,39,HYD - CCU,2026-04-19,11,Up to 90 min,Short duration under 45 minutes,True,468c532ca7b32aca7fda
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41,2026-04-19 13:20:42,False,120,BLR - BOM,2026-04-19,11,91 to 180 min,,False,93dc7bf40d996721875c
AI037,Air India,BOM,BLR,2026-04-19 11:14:41,2026-04-19 15:13:41,False,239,BOM - BLR,2026-04-19,11,181 to 300 min,,False,29ba59664c75d93934bd
6F235,IndiGo,HYD,MAA,2026-04-19 11:06:41,2026-04-19 13:51:41,False,165,HYD - MAA,2026-04-19,11,91 to 180 min,,False,1d5555fec8474a347106
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41,2026-04-19 12:20:41,False,74,MAA - BLR,2026-04-19,11,Up to 90 min,,False,80e5e5f635e79de47cfa
